user,pid,status,timestamp
5,9328,0,106084
1,10424,0,100605
4,2811,1,105464
5,4460,0,119110
3,6209,0,101718
4,2470,0,105638
4,8230,1,113807
2,6461,0,106288
3,7793,0,107300
1,163,1,119546
2,10455,0,102319
5,6191,0,109876
1,1746,1,118886
3,630,0,105102
5,9882,1,117959
3,4665,1,115198
2,5805,1,100481
5,3750,0,119649
3,579,1,107689
2,9164,1,103700
3,6004,0,114653
2,1132,1,112897
4,9292,0,102276
4,10847,1,100379
1,2232,0,103095
4,432,0,117381
5,30,1,116286
2,2880,0,105312
1,9152,1,103712
4,11493,1,112946
3,6039,0,113324
4,8917,0,112441
5,5496,0,113582
2,745,1,119493
2,2592,1,115996
3,3884,0,110631
3,4845,0,114495
3,11204,0,100810
3,263,0,108763
3,9326,1,107369
5,719,0,104471
1,10500,1,118402
4,7498,1,119309
1,1993,0,105517
5,10002,1,113880
3,5847,0,101487
1,10127,0,113459
5,4504,1,110241
1,1358,0,117254
1,3926,0,109838
2,6816,1,117707
1,952,1,108908
2,3797,1,106197
4,9847,1,116357
4,8135,0,117616
4,3891,0,116004
5,4133,1,109388
1,3365,0,106608
1,10632,0,110475
4,11269,0,114144
2,9236,1,110897
4,5729,1,108572
5,10441,0,106962
3,6580,1,117635
3,440,1,105041
2,1287,1,117589
5,11543,1,103592
1,1595,0,118699
4,7715,0,109024
5,11053,1,111063
2,7498,0,109429
1,1410,1,107140
3,4183,1,112696
1,72,1,107613
2,7039,0,106781
3,152,0,105149
4,1902,0,107515
5,4006,1,109980
2,2719,0,112594
3,4376,0,119764
2,7851,0,110690
5,5127,0,117038
5,3744,0,102823
4,31,0,104310
4,9310,1,108162
4,10378,0,107971
1,4450,1,115849
1,458,0,101951
5,8263,1,105526
1,9694,1,110573
4,2722,1,101443
5,8656,1,101182
1,5021,1,113129
2,7126,0,104165
2,8178,1,116774
1,3701,0,104367
2,10369,0,117242
4,2555,1,116615
4,3825,0,119773
5,11836,0,108936
5,7519,0,116718
2,1156,1,113589
1,347,1,116991
4,4300,0,114334
2,2380,1,103074
1,8949,0,100437
2,3830,1,112512
4,947,0,116041
4,10924,1,110138
3,6139,1,108241
4,7114,1,114417
5,11874,1,105557
5,11710,0,105469
2,1116,0,104293
2,7350,1,103268
1,4003,1,101472
4,11578,1,116175
5,5725,1,118422
1,6266,1,114758
1,5824,1,118507
4,10660,1,105022
4,11669,1,111342
1,10900,0,108647
3,6162,0,111713
3,8194,0,113152
5,567,1,104482
5,9285,1,116091
2,3951,0,116527
5,10833,0,114815
2,1950,1,105162
5,777,1,113434
1,3061,0,106385
3,6711,1,111123
5,7463,1,107517
2,1977,0,111153
2,4956,1,114983
2,734,0,118796
1,4338,0,113562
2,4127,0,101746
5,2391,0,116028
5,6408,1,103369
2,7074,0,104628
3,4738,0,109274
1,6815,0,105283
1,5197,0,113540
4,985,1,109236
1,10166,0,102730
1,1129,0,113308
4,3890,1,111816
4,5355,1,117936
4,11060,0,110221
4,2536,1,100358
3,11307,1,101461
2,4200,0,103960
2,2288,0,104940
3,4428,0,108922
3,9579,0,118701
1,10520,0,100245
5,10517,1,109037
5,9566,1,103607
5,1010,1,113776
4,6432,0,114658
3,11235,1,105718
2,6207,0,119706
1,10645,0,119834
1,7993,0,111149
4,6435,0,112655
5,5426,1,110175
3,6383,1,110638
4,781,1,117386
3,674,1,110863
2,103,1,114363
2,1274,1,108065
5,11227,1,101704
3,8308,0,106406
2,8967,0,104854
1,10503,0,112741
2,11792,0,109819
3,11136,1,111641
4,9721,0,111506
5,9430,1,106116
4,138,1,104998
1,10298,0,115961
1,5192,1,102787
1,2496,1,101885
2,4674,0,116324
5,7225,1,118663
4,6606,1,108111
1,6288,1,116486
5,4834,1,119734
4,10621,0,102430
3,2313,0,102077
5,11743,1,100230
5,2092,0,100188
5,9025,0,116596
4,9338,1,101582
1,3205,0,119641
4,2813,0,119169
2,8870,0,106488
4,1423,0,115855
1,247,1,109701
2,774,0,113747
2,4614,0,104179
3,5547,1,103557
4,3524,0,100287
2,6458,0,114360
3,2453,0,102677
2,213,0,106244
1,3719,1,118509
1,10961,0,114125
3,3210,1,105418
2,5091,0,100807
4,5929,1,103874
5,3817,1,117746
3,6759,0,101966
2,4687,0,109124
5,9606,0,117983
2,7676,0,105979
4,8874,1,115340
3,4475,1,103300
3,9821,0,101923
5,8765,1,112026
4,11505,1,111459
2,3409,0,101629
5,6509,1,109315
4,1733,0,103988
1,8817,1,103084
3,1118,1,116301
2,8472,1,113173
3,5285,1,106444
1,11261,0,112392
2,6438,0,113180
4,6389,1,113318
5,7184,1,108988
1,8343,0,106350
5,3855,1,117146
5,2709,1,109150
3,5007,0,102217
3,4959,1,114767
1,8242,0,106539
1,6223,0,108307
1,5384,1,103322
5,9374,0,109207
2,7129,1,112460
2,829,1,115383
4,10762,1,118725
2,11478,1,116950
4,4848,1,107457
3,10158,1,104102
1,854,0,108009
2,10568,0,102770
4,2759,0,115760
1,10775,1,109926
1,4324,1,107857
1,4475,1,118265
2,5733,0,109957
1,4543,1,115040
3,7770,1,118375
4,1826,0,102433
2,10460,0,104736
2,9302,1,113824
5,5830,1,105324
3,10237,0,103055
4,10215,0,111157
4,7832,0,102883
3,9974,1,115404
5,10624,1,100592
4,9279,0,106710
3,4570,0,104516
1,6614,1,119735
4,11018,1,102853
3,8129,0,112948
2,4952,0,116817
1,10133,1,108716
3,8096,1,107710
4,6204,1,118208
2,1333,0,118995
4,4209,0,101683
1,8752,1,104220
3,382,0,113048
1,9031,0,117002
5,309,0,109768
5,8365,1,114292
4,4157,0,106877
1,7400,0,103940
5,6453,0,105385
5,9685,1,111049
3,2136,1,117705
3,2306,0,117555
1,10019,0,111857
3,2036,1,114598
4,7502,0,100091
3,11612,0,116462
5,7582,1,108660
3,3172,1,101510
1,9468,1,107488
2,2739,0,104989
5,10091,1,112579
4,11918,1,112237
4,11000,1,117303
4,4334,0,110953
4,11274,1,115354
1,8309,1,116091
2,8441,1,108404
3,5734,1,115280
3,5450,0,103792
2,1328,1,118537
4,9127,0,116176
1,10769,0,104970
2,6577,0,119601
2,6340,1,113230
5,4487,0,104380
1,11835,0,102188
3,10496,0,110994
4,5618,0,110724
5,6032,1,100296
1,164,1,113786
4,9284,1,102537
5,11306,0,113899
2,8011,0,104952
1,8243,1,101892
1,2954,0,106887
1,2740,1,112842
4,1995,1,113861
3,9844,0,108662
1,6886,1,115165
3,3458,1,112435
4,2185,0,117903
2,2303,0,115047
4,5133,0,107936
4,7150,1,115535
5,8028,0,111717
5,8384,0,100703
5,4981,0,103168
1,1390,0,101421
5,4550,1,103094
3,5270,0,116900
5,6997,1,113768
5,10051,1,114176
5,10228,0,106836
2,4467,1,102568
4,8277,1,100003
2,1123,0,107889
4,4519,0,119422
1,2052,1,100789
5,1085,0,108545
2,8492,1,118144
3,6858,0,109814
5,5026,1,108165
1,10682,1,115145
5,9471,0,111926
4,11766,0,111187
1,7851,0,113255
2,5409,0,117652
4,11256,0,105969
4,5941,0,105586
3,10303,1,118907
4,335,0,100748
5,9548,0,111936
2,457,1,117490
3,6995,0,113189
3,6467,0,113435
5,4166,1,113614
5,533,0,111134
5,8117,1,110861
5,77,0,100040
5,7977,1,112090
3,992,1,108880
5,10204,1,104830
5,2864,0,111409
2,2733,0,117324
4,6423,1,102932
5,8814,0,101739
1,9759,0,103427
2,1984,1,101285
3,8730,1,108201
1,7116,1,119457
4,672,1,108087
5,287,0,114090
3,10513,1,109403
2,2152,0,114486
5,1311,0,109159
4,9572,1,105006
2,1904,0,110861
2,10433,1,103522
4,6010,1,112835
2,5132,0,108820
5,8236,0,113885
4,935,1,117213
5,1969,1,114239
5,7420,1,109287
5,119,0,116379
1,6346,0,116306
5,8091,1,113314
3,371,0,106152
2,3933,1,106627
4,8089,1,100471
1,7716,0,115437
3,3573,1,108595
5,3571,1,106775
4,3956,1,104004
3,4701,0,102693
5,2174,0,118057
5,5823,1,113689
3,3410,0,102222
1,7448,1,113432
3,1986,1,105484
5,323,1,107106
1,11144,1,112300
5,2506,0,104913
1,10635,1,106963
3,1340,0,118052
1,4744,1,115487
5,34,0,106634
5,9268,0,113144
3,3176,0,107682
3,5545,1,100706
1,6606,1,112736
3,5047,0,104125
1,10447,0,106089
4,11928,1,103827
4,4371,1,107256
1,2104,1,116028
5,3119,1,106208
1,11487,0,118516
4,4793,0,112043
4,8135,1,118396
4,11998,0,112466
4,9147,0,114385
2,1865,1,106792
4,10754,1,118326
4,9116,1,111900
2,7677,1,115700
1,1767,1,104713
4,7206,0,105433
1,6729,0,110593
5,7593,1,118178
5,10924,0,111020
4,9973,1,109756
1,5501,0,115501
3,6834,0,111273
2,9347,0,103065
3,6950,0,105278
2,10661,1,106857
4,10524,1,107280
2,461,0,101150
4,6332,0,118156
3,3176,1,108351
4,11288,1,105819
3,9290,1,112921
2,4114,0,110817
4,4699,0,107482
5,2911,0,102099
5,7338,0,101162
1,2541,0,118328
5,9206,1,106615
5,684,0,108771
4,9040,1,103567
2,7679,0,102927
1,6110,0,110450
1,6969,1,102202
4,9448,0,105912
3,4514,0,110127
4,10367,1,108500
5,2000,0,105809
4,6245,0,110306
1,1319,1,116375
1,6070,0,107281
3,11375,0,107740
5,3249,1,107943
5,499,0,117866
3,1685,0,104064
3,6062,0,102167
1,7025,1,113596
3,4674,0,116093
1,2827,1,114250
4,8391,0,118999
5,19,1,110989
4,330,0,113992
5,9995,1,109984
2,3002,0,106119
4,775,0,116342
4,4152,0,110546
3,4319,0,101374
2,4094,1,117496
1,10145,1,108118
2,1772,0,107060
3,5682,0,106060
4,5061,0,112374
2,6652,1,110320
5,1235,1,119394
5,9616,0,109348
3,6959,1,102341
5,2301,1,110702
3,10984,0,116185
4,7125,0,116970
3,5083,1,113078
1,883,1,117229
4,5670,0,117917
3,2579,0,107373
5,9971,1,100123
2,172,1,113417
1,6944,1,116641
4,6372,0,112042
3,5569,1,102086
2,6267,1,111985
4,7241,1,104243
4,1309,0,119812
1,2465,0,108096
4,7582,0,112488
3,1341,1,119851
1,727,1,106140
3,10293,0,100461
5,9611,1,118455
2,3666,1,101864
4,10582,0,103352
2,2611,0,115574
4,9642,1,119341
5,10190,0,106218
2,3186,0,110444
2,9829,1,107788
3,2514,0,107452
3,11496,1,101851
5,11410,1,113684
5,5507,0,116562
5,6584,0,110734
4,10292,1,103397
1,8015,0,112287
4,4662,1,105742
5,918,0,104174
4,10573,1,115009
2,340,0,110642
5,9766,1,118185
3,3040,1,117335
1,5295,1,107457
3,5777,0,110840
5,7924,0,103799
3,9757,1,112782
4,1751,0,110062
5,11431,0,111653
3,1120,0,102576
5,5804,0,112369
2,10467,0,118583
1,9414,0,118334
1,6044,1,104290
1,3273,1,103717
3,4446,1,118398
5,6276,1,104181
1,10759,0,111841
1,11955,1,119751
1,2833,1,100159
1,834,0,112451
2,7159,0,117106
5,3983,0,114418
2,1351,1,103849
3,9110,1,105954
3,4184,1,110945
3,982,1,107424
3,11133,1,106074
3,7033,1,116855
4,7593,1,117644
2,7626,1,112119
3,424,0,104027
5,9644,0,114941
2,10648,1,118977
1,7964,1,112116
2,3061,1,118838
3,7743,1,106142
2,11076,1,113023
1,6965,1,110562
1,1884,0,116701
1,10319,0,118557
3,5400,1,119105
1,1893,0,118154
5,4366,0,118591
1,11059,1,102824
4,67,1,102289
1,2172,1,117974
1,11704,0,103488
3,9702,0,118777
3,11431,1,111407
3,108,1,102026
2,7248,0,105211
1,477,0,103393
4,4993,0,113796
2,4312,0,115332
2,11170,1,114923
1,11525,1,102890
3,538,1,104946
5,245,1,109487
5,10823,1,116742
5,9998,0,115421
4,953,0,117493
4,7875,0,101698
1,8470,1,108734
2,4465,0,113285
4,4962,0,117661
5,10151,1,117900
3,10335,1,104137
2,9163,1,116048
4,3546,0,111326
2,5679,0,117237
5,1784,0,108571
4,5670,0,109115
1,4709,1,105089
2,8764,1,114323
1,1451,0,115099
4,6462,0,110068
3,10142,0,115002
1,11245,0,116027
1,9645,1,102470
5,266,1,100833
3,5417,1,108940
1,692,0,117561
5,6803,0,107503
4,5584,0,118621
5,6411,1,118563
5,4122,0,114538
1,8400,0,103137
5,6923,0,114666
4,4081,0,104130
3,1811,0,106945
5,4008,0,106027
1,8983,1,106011
2,8477,0,102414
1,7728,1,106814
3,4008,1,117350
4,11800,1,114599
2,3329,0,114188
5,2842,1,103471
5,9438,0,109733
3,4959,0,119870
1,10527,1,116361
1,7069,1,109235
2,403,1,103399
4,8763,1,115539
2,4161,0,103685
1,4870,1,105111
4,8171,1,118913
3,9301,1,104186
3,4993,0,110387
5,7822,1,118235
1,2260,1,107069
1,7802,1,118800
2,4733,1,111572
2,3593,1,118230
5,4838,0,109970
5,5228,0,117412
4,7458,1,110262
5,5156,0,110593
5,6262,1,117671
5,2976,1,101675
3,3265,1,103602
4,1867,0,117006
2,5816,0,100405
4,2191,0,100604
4,6302,1,104185
2,9378,0,102912
3,3741,1,114084
2,5541,0,117627
5,8266,1,106458
3,4488,0,100009
2,7996,0,108549
3,123,0,108803
4,8242,0,105982
1,3349,1,115722
3,10507,0,109508
5,7064,0,115764
5,6244,1,113576
3,6426,1,104050
5,1119,0,119658
4,5033,0,108568
5,1136,0,113314
1,6269,1,106062
2,3131,1,117619
4,11514,0,119261
3,8051,0,114802
1,6611,0,110667
1,630,0,117830
1,6055,1,114633
3,6425,0,115146
2,6951,1,114450
1,819,0,110514
1,347,0,119461
3,4550,1,115499
5,522,1,108876
4,11060,1,106275
2,7353,1,112725
4,11296,1,111557
1,11966,0,117864
4,2398,0,104832
1,5339,0,113643
3,10430,0,104249
5,345,0,112098
1,9465,1,103376
1,2905,1,112369
1,9496,0,109914
3,4917,1,106869
5,1795,1,106671
3,6293,0,119643
1,7622,0,114586
4,307,1,110863
1,2978,1,115526
4,5931,0,110540
3,10815,0,113745
2,7808,0,109873
3,6735,1,110305
1,2503,0,111107
5,9981,0,111726
5,4946,1,111235
2,9988,1,110793
1,8358,0,114723
2,4263,1,110633
3,6382,0,101866
4,7007,0,102447
5,3960,0,104172
1,11123,0,108859
1,6270,0,115787
2,4935,1,114848
1,4495,0,108028
1,928,0,101565
2,1573,1,110944
2,9421,1,110038
4,5641,1,106857
4,6453,1,106732
1,6450,0,116706
5,8616,0,115611
5,8392,1,103680
2,10746,1,119252
1,10907,1,106604
5,5754,1,109916
5,4786,1,111102
4,9354,0,108851
2,8104,1,119271
4,5184,0,119273
5,2318,1,115229
2,10106,0,105105
3,7044,1,104444
2,7920,0,117261
5,5937,1,106622
5,3574,0,118237
5,1749,0,109685
4,3551,0,118436
5,2131,0,102426
4,3351,1,115423
2,8812,1,117800
3,109,1,101516
1,3791,1,118526
4,4610,0,104940
4,3419,1,107545
4,9313,1,104536
1,9416,0,102950
2,6548,1,112180
4,1366,0,106926
5,8777,0,119868
1,6961,0,104884
2,9723,0,108282
3,1867,0,102998
4,2747,0,105544
3,6383,1,110644
1,4716,1,103779
5,11566,0,114805
4,482,0,115770
2,3559,1,100338
2,5456,0,108996
1,2858,0,115143
5,9795,0,109908
5,10019,1,110111
5,888,1,117110
2,842,0,117857
1,2877,0,107660
1,8563,0,101595
4,5640,0,100959
2,6966,0,104576
2,3084,1,102204
2,11157,0,118148
2,9378,0,119300
2,8735,1,103095
4,8658,1,103864
5,8032,0,110658
5,2398,1,119663
5,10851,1,113816
5,4485,0,118213
5,8852,0,106967
5,4489,1,100404
3,9015,1,104612
2,8346,1,101300
1,9868,0,110461
3,5803,0,104510
2,6931,0,119146
5,5484,0,119655
4,9840,0,105952
1,8330,1,100828
4,11642,1,100013
1,9097,1,108624
4,1373,1,112739
5,9289,1,106105
2,1603,0,101040
4,3218,1,108642
5,1418,0,102889
5,1657,0,117417
1,4636,1,111768
3,2348,0,107671
5,9933,0,103520
5,7423,0,118121
1,5607,0,112957
1,10894,1,116179
3,10654,0,116438
3,7523,1,112307
1,4614,1,117951
2,1845,1,118138
3,4820,1,109583
5,3005,1,119774
3,1323,0,108303
4,1283,1,106895
3,9373,1,109927
2,11381,1,117192
3,6557,0,101711
5,2334,0,102748
1,9885,0,119502
4,7881,0,113446
4,10757,0,109032
4,2562,0,119992
5,6283,1,119525
3,6889,0,116604
2,3694,1,113396
3,9817,0,108830
1,12,1,111929
1,1604,1,116884
2,895,0,113537
4,1860,0,105215
2,2644,1,102041
5,11798,1,113830
2,10275,0,117018
2,6163,0,107966
5,699,0,109463
5,11508,0,103326
4,7131,1,103623
4,2159,0,103464
4,4968,1,119760
1,8733,1,108790
5,11088,1,100029
5,704,0,117222
3,5738,0,107116
1,9368,0,112447
1,10684,1,104663
1,2307,1,109231
4,1398,1,111148
3,1098,0,102904
1,358,1,114096
2,9344,1,118812
5,11778,0,108495
4,858,1,109108
3,2799,1,110877
3,4194,1,102781
3,7000,1,112619
4,11565,1,112212
5,8826,0,103774
2,4722,0,117982
3,11195,1,117016
4,11524,1,114668
5,10249,1,110857
1,3823,0,114499
4,3831,0,110430
3,3379,0,107119
3,5495,0,109441
4,9562,0,106610
4,6524,1,111875
1,4879,1,117863
1,1807,0,119036
3,7072,0,113080
3,973,0,102236
1,8651,0,112422
3,9202,0,102792
5,5947,1,103378
1,4741,0,101516
2,44,0,102747
5,11685,1,117538
3,11638,0,118801
2,8884,1,109033
4,4009,1,102030
5,6355,0,108111
4,713,1,103076
1,5237,0,111953
1,11208,1,108819
1,9087,0,119503
1,3228,1,100458
4,8952,1,102800
1,5103,1,119545
5,8957,0,101195
3,8489,1,107222
1,3892,1,115155
1,3789,0,103064
2,1191,0,111174
1,4919,1,110836
3,9610,1,115474
1,9288,0,100558
3,9197,1,112655
3,2684,1,117610
5,4260,0,111399
2,4292,0,104619
4,5152,1,106481
5,4712,1,100801
4,5305,0,117933
2,10175,0,114655
1,3089,0,109785
1,3422,1,115991
1,8406,1,106780
1,3763,0,110112
4,9081,1,101010
2,9222,1,108527
2,6960,0,107024
1,10162,0,112406
4,10248,1,116024
1,722,1,108986
2,8475,0,107845
1,1264,0,118122
2,5481,0,119472
1,2906,0,100889
3,41,1,108121
3,2348,0,113449
1,2527,1,105837
5,1907,1,112363
2,1069,1,109070
5,9032,1,101584
1,3017,0,119775
1,11851,0,103501
5,10155,1,116969
5,3351,0,105778
3,5791,1,117983
5,8058,0,111790
2,11009,1,118850
1,4312,0,109961
1,2756,0,113530
4,684,1,101180
1,3645,0,109903
2,7817,0,113598
3,2664,1,103576
4,10074,1,112049
1,10297,0,109749
5,10791,0,110543
3,5816,1,111550
2,597,0,107119
3,9981,1,101226
3,3944,1,114869
4,7532,1,113277
2,7234,0,117858
5,7412,1,117704
2,3059,0,118999
1,4859,0,105626
3,5955,1,100151
5,3625,0,104104
4,7839,1,100692
5,5916,1,109906
2,11721,0,111132
5,5592,0,109046
4,2940,0,104351
2,6531,1,117378
1,8497,1,103391
4,5690,1,101859
1,6929,1,113576
3,165,0,102705
2,2293,1,105362
5,3454,0,112639
2,1272,1,115919
5,8712,0,112693
5,10916,0,103894
2,3121,1,115862
2,8841,0,118667
2,8743,0,116146
4,3788,0,107698
1,1852,0,111646
1,8602,1,117929
4,2017,1,114194
1,5323,0,101488
5,9673,1,111996
3,8527,1,102552
4,518,1,114494
5,3784,0,109744
5,6994,0,102496
5,5176,1,102152
5,11195,1,105017
5,9264,0,113095
1,3285,0,103407
5,7251,0,117441
4,999,1,116361
4,8455,1,117608
5,1684,0,104076
3,6779,1,100159
1,10665,1,111528
2,7467,1,108345
5,3497,1,103450
3,902,1,114837
3,5965,0,113211
5,9435,0,111444
1,11896,0,115645
1,3983,0,119560
3,9612,1,101555
2,7809,0,101450
5,3546,1,108800
5,4734,0,113342
5,1789,1,111718
4,1475,0,115063
5,7542,0,108421
2,6038,0,107863
3,2882,0,102035
4,629,0,101175
3,3770,1,118041
3,1899,1,106400
2,7890,0,119433
1,10622,1,111238
5,3746,1,101584
5,6026,0,119707
5,6451,0,103846
2,7749,1,114393
2,11645,0,118852
5,2351,0,102842
2,11972,0,103709
4,5871,1,114627
4,10428,0,104618
4,10640,1,116663
5,10481,1,114249
1,4008,0,101515
2,4985,1,116420
1,8537,1,109156
1,5234,0,108715
5,10587,1,107330
2,2006,1,109924
2,2759,0,102783
2,10824,1,103142
4,11561,0,111560
4,5973,0,109097
1,62,0,119182
4,2616,0,105141
3,7601,1,119600
1,8180,0,108537
3,719,0,118483
3,388,0,107311
3,3291,1,105962
3,1673,1,118513
1,5694,1,113709
3,390,0,101448
1,4551,1,117894
1,11954,1,104006
5,4111,0,113511
4,4239,0,106377
1,10912,1,104861
1,5662,1,108025
5,2707,0,115504
2,10523,0,114861
1,2253,0,100644
2,3972,1,106560
3,3324,0,112581
4,2667,0,109195
3,11873,1,114522
4,9621,1,109579
4,5859,1,117716
5,11556,1,117390
2,2779,1,101984
3,9557,1,116628
5,5284,1,104250
2,8751,1,107591
4,4609,0,102792
1,6374,0,109442
4,4305,1,112994
2,10111,1,102499
3,86,0,109701
5,5428,1,116271
5,8991,1,101702
1,11349,1,104976
1,1622,1,111383
3,11195,0,115982
3,8794,0,105137
2,10996,1,102679
3,5632,1,116142
5,3704,0,101122
2,6160,0,103306
4,10015,0,108477
2,10526,0,110005
5,11998,1,115425
1,6091,0,104894
1,8123,0,100720
1,3431,1,114785
3,900,0,113928
2,2384,1,102969
2,11258,1,113678
2,5076,1,118552
5,290,1,102316
1,9396,1,105313
5,7189,0,103385
3,5083,1,115898
5,6616,1,102225
1,4432,0,113686
3,2988,0,101693
1,11616,0,101674
5,8458,0,105692
2,1137,1,100593
1,11964,0,106436
2,9141,1,109457
4,9874,1,113189
3,5131,1,119445
3,7655,1,109740
3,1024,1,119788
1,3763,1,112166
5,5704,0,111337
3,186,1,100849
1,10496,0,110304
5,7938,1,101418
5,3731,1,109795
3,4101,0,119412
4,8555,0,119390
1,1965,0,109432
5,5961,0,116020
5,4711,1,115720
1,5102,0,102952
5,7770,1,105005
3,10876,1,106172
5,9273,1,106300
1,1079,0,100321
4,9711,1,111585
2,2123,0,117643
4,255,1,112838
4,7663,0,115058
2,2433,1,118117
5,4525,1,103650
3,9994,0,106548
3,6743,1,109004
3,11759,0,103610
3,9489,0,101876
5,3296,1,105401
3,11677,0,108159
5,5682,0,109386
2,3488,1,102009
5,7399,0,111475
4,9599,0,112193
1,1470,0,113219
3,6323,1,119404
2,1431,1,103961
2,3370,0,109288
4,1992,1,116696
4,335,1,111030
2,8838,0,100956
1,1921,1,108218
1,5074,1,119144
3,10556,0,113328
3,8855,0,118789
2,3713,1,119077
3,527,1,113644
2,60,0,105453
3,11537,1,111415
4,93,1,114091
2,5029,1,116072
2,6406,1,107171
5,3262,0,117100
3,8412,0,109950
3,9099,1,109237
1,8892,1,108564
3,6463,0,108316
4,9675,0,110936
5,10332,1,105829
5,11815,0,107853
5,5856,1,119687
3,835,1,116964
5,3888,1,119913
4,5031,1,103595
4,3874,1,102071
5,2720,0,117915
4,5925,1,103398
2,3320,1,106840
4,11456,1,110010
3,7223,0,101365
4,5181,0,102078
1,5600,1,100688
2,11892,1,102789
1,4824,0,102045
3,8934,0,114566
5,2475,1,119329
1,8373,0,103099
2,6543,1,103880
2,11261,1,114596
2,2763,0,106127
5,4755,0,115664
2,8995,1,102380
2,6481,0,104706
5,3600,0,109059
3,2344,0,114292
4,8307,0,110989
3,8757,1,112226
1,7126,1,100591
1,827,0,107703
2,9974,1,104576
3,2015,0,112069
1,11119,0,114137
5,4384,0,116305
2,8484,0,116856
1,11727,0,100431
1,11028,1,107378
1,725,0,116916
5,8813,0,102059
1,5728,0,112393
2,4673,1,115054
4,194,0,107507
4,11829,0,102096
1,4533,0,100099
5,11983,0,119614
3,3784,1,104644
2,3099,0,119495
1,1719,0,100042
1,6306,0,105006
5,10865,0,114606
2,4275,1,105931
4,4078,0,115991
4,11918,0,115998
2,11567,0,117176
5,7520,1,109508
5,8925,1,106892
2,6802,0,107264
4,4700,1,101076
1,4507,1,106012
1,10794,0,100033
1,7387,0,116607
2,5600,1,116488
5,4763,1,101308
2,7612,1,109153
2,5196,1,113108
2,3718,1,115462
2,9416,1,118903
5,10218,1,111442
2,717,1,104908
2,2899,1,109928
1,3970,1,110553
2,10666,1,104105
4,8075,1,113036
1,9298,1,111058
3,5551,1,111401
2,1246,0,116402
4,9632,0,116336
2,11430,1,118844
1,1673,1,105203
3,9165,0,107329
4,8511,0,108641
5,5193,1,111096
1,9069,1,105181
3,2777,0,106626
3,7916,0,111310
5,2464,1,103700
1,3035,0,104033
2,496,1,111035
5,9754,0,110945
2,10941,0,109998
4,11240,0,105435
2,3209,0,100897
3,2851,0,114183
4,5279,1,102879
5,8592,1,104888
5,3156,1,108734
2,1476,0,117026
2,8321,1,104725
4,3224,0,102472
4,1526,0,101066
5,8367,1,100874
2,5704,0,111527
2,3974,1,116496
1,2565,0,113679
2,6422,1,119836
2,2883,0,103237
4,9487,1,113052
1,1451,0,107833
4,1738,0,103575
4,8280,0,119130
2,416,0,117302
3,9800,1,114598
3,11292,1,117952
2,5136,0,110136
2,2591,1,111008
2,9208,1,106704
1,6352,0,108969
3,11805,1,113715
5,7618,0,111734
3,5987,0,115961
4,5638,1,100709
5,5494,0,103609
5,2029,0,118916
5,7752,0,103010
5,336,1,100244
1,7968,1,114754
5,7656,1,118039
5,566,0,100000
4,10907,1,113378
2,4994,1,112400
5,2619,0,113535
3,236,0,113466
2,10449,1,109623
2,7907,0,114479
5,1547,0,116048
1,2594,1,104453
1,7937,1,116387
1,11314,1,108377
5,7437,0,108462
3,1727,0,105439
5,10139,0,100304
3,9813,0,105842
1,10007,0,102005
1,217,1,102193
1,7904,1,114340
3,10870,1,113594
2,3663,0,100191
1,9553,1,109427
2,3595,1,108214
4,457,1,118447
2,2757,0,107868
2,1579,0,100492
4,6547,0,106096
5,7375,1,117704
3,1758,0,113141
4,1173,1,105576
1,9420,0,119775
1,9121,0,105821
5,6490,0,116398
1,6925,0,118849
4,5431,0,115462
2,8856,0,103553
5,10795,1,113460
2,9356,1,102449
3,2066,1,119717
2,9908,0,105667
5,11746,1,115443
4,10368,0,102164
3,4268,0,101489
4,10049,1,100805
2,10304,0,105121
1,10913,0,102197
4,8615,0,107370
4,9681,1,119800
5,6742,1,102190
5,8110,1,118852
4,2278,0,117896
2,1504,1,118833
2,9872,1,114668
1,3846,0,117970
5,1734,1,117119
5,2407,1,114945
4,2719,1,117175
2,1977,0,106145
1,2686,1,108116
1,8540,0,105912
2,10837,0,113939
5,10077,0,108756
4,9538,1,113836
2,4231,0,117948
5,4680,0,114333
3,1640,0,117092
2,3972,0,114263
3,5932,0,115330
4,5210,1,110434
4,6151,1,117788
5,6471,1,117939
4,10651,1,119920
1,2803,0,102506
5,10292,1,113119
5,9385,1,103788
1,9235,0,111161
2,5273,0,104212
1,10529,1,105747
3,3200,1,114432
4,11635,0,115115
2,9693,0,117528
3,1,0,114867
5,11610,1,115478
1,5807,0,116723
2,891,0,100448
1,2055,1,110250
2,9978,0,108609
2,2847,0,107994
3,11841,0,119411
4,6572,0,102065
5,11204,0,113865
4,6573,1,113485
4,7205,0,106925
3,1008,1,109871
4,6823,0,104866
4,8186,0,100884
5,7785,1,101078
5,10671,0,104495
2,11873,0,119493
4,2356,0,110000
3,6506,0,108143
2,3231,1,112702
4,9296,1,116923
4,5474,0,115807
2,352,0,117855
2,5948,1,119003
4,5475,0,105906
4,6933,0,108413
1,2127,1,116041
4,2261,0,109017
5,5811,1,114525
3,4365,1,102597
4,11393,0,107527
4,5408,0,100985
4,8988,1,101200
3,10198,1,113688
5,8932,1,100895
3,8206,0,114741
4,8249,0,110537
1,3655,1,111256
5,3829,1,102706
2,3516,1,117801
2,5824,1,115176
1,1693,1,114795
3,7343,1,112872
